"","text","sentiment"
"958","RT rayLhenderson Delta I will never fly on one of your planes after seeing how you kicked that family with an infant from that plane D","Neutral"
"959","No one deserves to be harassed about their age just because they look young and are pregnant Learn some manners httpstco0lC0cQMnYN","Neutral"
"960","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"961","Just watched DeltaAirlines kick off a family Im mind blown by the you guys are on your own attitude Airlines need to get it together","Neutral"
"962","DeltaAirlines security now creating situations where passengers WILL be arrested amp their children stolen for sexual abuse in foster homes","Very Negative"
"963","RT CarlaChamorros Buy made in USA or go to hellDeltaAirlines Is Said to Consider Delaying $3 Billion Airbus Order httpstco564Am","Negative"
"964","Got this 2 make up for the deltaairlines flight attendant repeatedly asking my age amp if I am a child bride First httpstco76KKZxzzcr","Neutral"
"965","RT AndyHerndon When will companies learn EVERYONE HAS A FREAKING HD CAMERA IN THEIR POCKET NOWTreat us like crap youll be a YouTube sta","Negative"
"966","RT FakeDeltaAir Very true and we apologize immensely for how the flight 2222 incident was handled Our agents can do better and they will","Very Positive"
"967","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"968","I can assure you no memos are passed between airlines We regret this unfortunate incident and strive to do better httpstcouKPgeJXAfL","Neutral"
"969","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"970","RT Morningstaruk DeltaAirlines United Thank God that is over with American Airlines Sorry about all that mess Delta THATS OUR CUE","Very Negative"
"971","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"972","Our customer service as been lax lately We strive for excellence and will do better We promise DeltaAirlines httpstcokRC917KEfo","Very Positive"
"973","RT Morningstaruk DeltaAirlines United Thank God that is over with American Airlines Sorry about all that mess Delta THATS OUR CUE","Very Negative"
"974","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"975","RT RealLyleFoxman Shoutout to this dad for holding it down for his family from the disgusting bully bullying Delta never delta Del","Very Negative"
"976","RT Neff213 When you fly Delta you better deltaairlines httpstcoeoimyrq6cz","Positive"
"977","RT bking21 Delta u can use a car seat You kicked a family off a plane for following FAA rules Will never fly you ever again DeltaAi","Neutral"
"978","Very true and we apologize immensely for how the flight 2222 incident was handled Our agents can do better and the httpstcokDmJshSLlM","Very Positive"
"979","RT EyesOnTheRight Oh so this is the guy who forced that family off the plane Explains everything DeltaAirlineshttpstcoYe1ChqqthD","Negative"
"980","Needless to say our agents need more advanced training which they are receiving starting today We sincerely apolog httpstcoykCpStQVsD","Positive"
"981","RT bking21 Delta u can use a car seat You kicked a family off a plane for following FAA rules Will never fly you ever again DeltaAi","Neutral"
"982","RT BreSkittyHere AmericanAirlines kicks blind woman and guide dog off planeunitedairlines beats up doctor and kicks off planeDel","Negative"
"983","RT RealEagleBites Officials of DeltaAirlines kick parents with infants off plane amp threaten to put kids in foster care httpstcoyun","Negative"
"984","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"985","RT shomaristone Family Kicked Off Delta Flight Over Kids Seat They refused to give it up  DeltaAirlines DeltahttpstcofeI9Py5U3d","Negative"
"986","When will companies learn EVERYONE HAS A FREAKING HD CAMERA IN THEIR POCKET NOWTreat us like crap youll be a YouTube star deltaairlines","Negative"
"987","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"988","RT alenesopinions LouDobbs ������������������ I can see clearly now ������������Thanks Lou I wondered what the heck was going on UnitedAirlines  DeltaAirli","Negative"
"989","way to go Delta for removing a family with young children off a flight your actions disgust me never flying DeltaAirlines pathetic","Very Negative"
"990","RT Ianhauer88 United We threw a doctor off our planeDelta glances around spies babyDelta Hold my beerDeltaAirlines","Neutral"
"991","RT mrhahn Delta Oops I did it again  DeltaAirlines Delta httpstcoBfsQYvZp9I","Neutral"
"992","DeltaAirlines Now this is how you should treat your passengers Delta Go Ryanair  httpstcop2cyfKYjsB","Neutral"
"993","Rest assured our Customer Care Team Leaders are on the case now to educate our agents We sincerely apologize httpstcomGiREE3VV3","Neutral"
"994","This crazyvery uprofessionalI would sueNotflyingwithDeltaeverDeltaAirlines httpstcoslzNUXprA6","Neutral"
"995","DeltaAirlines Delta about 50 ppl going to miss their cruise ships bc of delay Never flying delta again or recommending it","Very Negative"
"996","Will not be using your airlinejust saw this video  DeltaAirlines","Neutral"
"997","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"998","DeltaAirlines Delta really our flight was supposed to go out at 9am still sitting in the airport waiting worst airline support team ever","Neutral"
"999","DeltaAirlines | Fuck You Bastards Suck my dick httpstcod7EVeGSUfV httpstcoO93hHi9SuF","Very Negative"
"1000","RT BradReason Which airline is the worstairplane flight customerserviceAmericanAirlines unitedAIRLINES DeltaAirlines suck fail","Very Negative"
